id_smlouvy,celkova_spotreba,cena_za_mwh,mena,celkova_cena v CZK
1087,903754.1267015086,3883.309285308071,EUR,140382271.67421824
1088,919641.7759453839,5995.796709072225,CZK,5513985133.738669
1089,925226.4720801974,4763.076637632155,CZK,4406924593.684008
1090,891596.9566391732,3635.9815740079275,EUR,129673204.23126316
1091,867217.7898569816,3422.3364189003887,CZK,2967911025.3458524
1092,861166.8926375841,5154.2019022508575,CZK,4438628036.188096
1093,917545.3165007221,3986.8055365830023,CZK,3658074747.890882
1094,898983.5896088678,3550.545663891504,CZK,3191882285.9953847
1095,900253.8904433209,3799.157566461694,CZK,3420206379.6143193
1096,870766.1253189961,4655.569526112615,CZK,4053912237.4062767
1097,875713.8199911467,1813.1700491127056,CZK,1587818070.0020225
1098,938012.6843036214,2918.0938638739517,EUR,109488362.33209327
1099,932063.4739043566,3692.09920429861,EUR,137650832.41432294
1100,927805.1371501549,4599.287987589365,CZK,4267243022.1184106
1101,949047.1927829721,4024.204281965862,EUR,152766391.0793967
1102,973188.2593328966,3416.9361653342694,CZK,3325322158.99328
1103,956342.9840053875,2086.1533733836,CZK,1995078142.1945775
1104,906385.142066464,4629.61576888506,EUR,167848597.85576108
1105,935351.4390368033,2997.0171428599915,CZK,2803264297.3920617
1106,930921.8124967967,2888.6138548007075,CZK,2689073645.3144336
1107,896370.3146445268,2145.2593395244794,CZK,1922946789.1636674
1108,885234.2440362851,5750.265580783952,CZK,5090332004.413152
1109,953059.5577573791,5928.0926541913905,CZK,5649825363.348414
1110,925998.9495144743,4313.36445587296,CZK,3994170955.011433
1111,913119.6981469018,4447.482311618697,EUR,162443348.23595798
1112,897153.1571926351,4999.77627869167,EUR,179422602.94740304
1113,935759.9732674615,2228.560132581419,CZK,2085397370.0893192
1114,884464.1318249343,4933.449979362813,CZK,4363459552.89887
1115,939581.9489686986,2461.8441036941053,EUR,92524171.24024026
1116,895933.1875083331,4414.80706348103,CZK,3955372164.618863
1117,877887.9214849327,3788.3697812587366,CZK,3325764073.0855613
1118,935782.2715868482,5188.448014278479,CZK,4855257668.811787
1119,890590.569089999,4460.619961222976,CZK,3972586069.759779
1120,949417.018316269,4036.4851579584224,CZK,3832307703.1467595
1121,933934.2265091812,2141.9040042554293,CZK,2000397459.4712124
1122,936479.674705975,5762.531469723656,CZK,5396493596.249754
1123,885960.2973173461,2911.331972200831,CZK,2579324539.680544
1124,960522.1748091811,5563.35505830609,EUR,213749035.99359295
1125,951207.2520549217,4280.669823196199,EUR,162872167.17907536
1126,880737.4514539948,5412.526821201094,CZK,4767015078.431044
1127,955753.0662385654,3321.194856654511,CZK,3174242167.823302
1128,934052.2276195163,2367.219493803176,CZK,2211106641.4512005
1129,905022.8099891564,2697.7979201383687,CZK,2441568654.4665284
1130,928273.2400126965,4159.628865057566,CZK,3861272163.8173223
1131,907593.1449490954,2246.9236098481174,CZK,2039292465.522427
1132,935331.1603945846,2138.8310111116652,CZK,2000515291.5109966
1133,949543.3715172949,4861.16921315758,EUR,184635640.16710895
1134,916065.4539771691,5458.326840118352,EUR,200007386.18995142
1135,935151.8299541548,2568.0122625388053,CZK,2401481366.657873
1136,904801.9526964221,5779.688166800066,CZK,5229473139.297104
1137,919136.9934252179,3511.370361236132,CZK,3227430396.6289997
1138,904052.5715034704,2132.7422194754276,EUR,77124443.51483117
1139,918946.9517068231,2920.581096928625,CZK,2683859096.2351294
1140,886576.5806275671,2716.4047040984733,EUR,96332031.76641051
1141,894957.8954143516,5787.9127278731285,CZK,5179938193.779274
1142,923545.2022861338,3948.759753112145,CZK,3646858124.9672995
1143,924605.3686168473,3247.9726630766336,EUR,120123718.45605657
1144,900500.5251499257,5393.788678102914,CZK,4857109537.179398
1145,890336.3398799105,3587.067027570164,CZK,3193696128.2307296
1146,899126.9929425361,4983.951355592948,EUR,179248207.81304654
1147,919220.1158727771,1874.4390299700497,CZK,1723022062.3255248
1148,885942.5728236444,2084.789590070496,CZK,1847003853.2230062
1149,945036.5551226706,4035.5012796128635,EUR,152547849.09913877
1150,895399.1430697179,3623.6726673844414,EUR,129785336.04564752
1151,883678.310944449,4369.4986058020895,CZK,3861231147.6493154
1152,971762.7466533933,2700.787198166397,CZK,2624524385.8165
1153,934090.2659920806,4514.905872144844,CZK,4217329627.0409837
1154,879277.0590182894,3421.2166417558637,EUR,120327892.28110097
1155,924968.6496964565,5929.882664229682,EUR,219398222.43163818
1156,918096.5914677434,2661.941085816007,CZK,2443919037.57562
1157,923223.2148349034,2323.907552726945,CZK,2145485401.807683
1158,891693.6948258316,2496.8727435525957,CZK,2226445682.208325
1159,893465.3117426068,2075.2263791183477,CZK,1854142783.7554557
1160,907655.6798523492,3990.8863851814494,CZK,3622350695.155353
1161,947664.5806501504,2641.0799300647386,CZK,2502857904.388329
1162,889729.1436912979,2354.6747200923446,EUR,83800908.89517233
1163,941969.2235941911,4439.324380770295,CZK,4181706940.236958
1164,908679.1280382783,2805.5446392055537,CZK,2549339856.425769
1165,975025.1732802603,4785.142445010667,CZK,4665634341.617254
1166,898821.5342741515,2714.899296977538,EUR,97608398.06036665
1167,909600.2814213963,4366.214955463298,CZK,3971510352.235725
1168,931054.7471361841,5040.905238786634,EUR,187734350.09743822
1169,892028.6977332637,3859.2171825482956,EUR,137701299.10473564
1170,919960.7399327812,2092.689426623247,CZK,1925192113.36583
1171,899398.4096888129,3359.6524519153036,CZK,3021666072.359745
1172,922349.5326086684,2452.9822839576454,CZK,2262507063.105678
1173,910569.625157528,3442.631402391374,CZK,3134755585.6310487
1174,891779.5124533122,5240.4726822024095,CZK,4673346173.559366
1175,892836.2324903117,4662.670395026564,CZK,4163001068.8396306
1176,900087.9490789373,3484.9059931466854,CZK,3136721888.104297
1177,875446.7747076633,5059.476735806016,CZK,4429302590.069834
1178,861480.7006445647,4773.744161303405,CZK,4112488464.7775574
1179,876249.4494111347,4680.731006222024,CZK,4101487967.043675
1180,911651.4214516892,4635.834675326689,CZK,4226265271.376606
1181,883616.6207465787,2586.926109785075,CZK,2285850907.2493806
1182,910651.6109568328,5648.979792589089,CZK,5144252548.383849
1183,960570.2683360726,2218.952691040081,CZK,2131459981.857421
1184,912143.1739894937,2654.3291818857133,EUR,96845129.79112683
1185,886075.4603824229,4135.014403157033,CZK,3663934790.9653172
1186,927071.570706407,3580.2096492020246,CZK,3319110582.9439554
1187,950053.9564640735,5971.382931504005,CZK,5673135979.637418
1188,891066.0199505833,5064.034169203596,CZK,4512388772.046007
1189,889077.6853022523,4153.416218983223,CZK,3692709678.070437
1190,870303.0994663528,3710.2402471489486,CZK,3229033586.8585367
1191,893257.9343818049,3021.1778428597154,CZK,2698691079.3129463
1192,920608.7090622323,3630.929510154166,CZK,3342665329.0389905
1193,938074.1361003144,3476.7375861703285,CZK,3261437607.5942235
1194,916967.7387681594,2826.5370756894117,EUR,103673732.43357143
1195,897875.1704327803,5147.408178270038,CZK,4621729995.351297
1196,911179.0217089936,2571.5848380145994,CZK,2343174156.9438233
1197,937873.2765402531,5009.640877638381,CZK,4698408304.200698
1198,971805.780207257,2885.387007468497,CZK,2804035771.992805
1199,893535.8826843272,3364.8250386591867,EUR,120263676.43986648
1200,890552.5425395275,5974.9817907127435,CZK,5321035225.346613
1201,927408.7831496963,2941.9711401482227,CZK,2728409875.146388
1202,935558.4032864952,4362.249198780698,CZK,4081138895.149063
1203,869350.2589848225,5009.049104619695,CZK,4354618136.368825
1204,904609.3241798892,4692.931317351433,CZK,4245269427.4119167
1205,894152.933487483,4403.773334862051,EUR,157505873.83123434
1206,875208.3096492938,5676.049088708274,CZK,4967725328.4147835
1207,908346.1840500241,4066.6773430365342,CZK,3693950846.309927
1208,879670.1300922385,3968.7892316576913,EUR,139649013.58883986
1209,936163.4291674055,4391.14706957666,CZK,4110831298.63329
1210,878438.8345354733,3856.6222714576575,CZK,3387806773.3828144
1211,937614.019025011,3329.580793664641,EUR,124874465.1846556
1212,864218.2330978133,5565.901893201004,CZK,4810153899.737946
1213,960147.759165216,5254.2346878981825,CZK,5044841661.713588
1214,917980.645530976,5590.913811839406,EUR,205294026.8040155
1215,894637.1953672952,4838.182547718459,EUR,173136722.60663348
1216,967565.8823910403,3169.512453527688,CZK,3066712113.846909
1217,892997.9887781634,4572.813270153945,CZK,4083513053.3055696
1218,881779.7939851978,5299.2004840322825,CZK,4672727911.096247
1219,931076.868667076,3482.4419723381584,CZK,3242421166.919409
1220,884551.1766007215,4515.749295938876,CZK,3994411352.956612
1221,963086.4612546336,4307.510008434769,CZK,4148504570.8423586
1222,857748.8031962772,2310.2601824997305,CZK,1981622906.611157
1223,945606.638785249,4486.765070641492,CZK,4242714837.468361
1224,956929.1570848421,5431.522044453246,EUR,207903272.4674553
1225,957932.0308151328,5894.698696783567,CZK,5646720693.653199
1226,901584.8212098058,2858.8876957466355,EUR,103101190.08114576
1227,875910.970959115,2439.8554386008927,CZK,2137096146.2247853
1228,912427.2443596305,5534.025520430888,CZK,5049395655.822625
1229,878828.3905359732,3271.3457755789486,CZK,2874951542.8387027
1230,892243.8003290129,4697.997254317294,EUR,167670356.96509323
1231,905317.6384480185,2309.1265261510325,CZK,2090492973.5327294
1232,885094.212316215,5812.6049936371,CZK,5144703038.348527
1233,961205.9734569828,5786.433988048647,EUR,222478196.57307482
1234,884320.7649781806,3197.1969649091843,CZK,2827347665.7944074
1235,891140.1881183458,3500.0541798186714,CZK,3119038940.2280135
1236,926820.0896533558,4885.187746701558,CZK,4527690145.371413
1237,899333.4658994908,4887.620215732139,CZK,4395600428.6148
1238,976833.5793596377,2840.384576960842,CZK,2774583033.0705695
1239,932482.8871238804,2614.0303055530494,CZK,2437538526.351427
1240,943756.7915855735,4140.154732962614,CZK,3907299147.448623
1241,953537.4359994434,3591.6383062387013,EUR,136990463.2627294
1242,912946.2407752527,3509.79270114894,EUR,128170082.0965738
1243,925065.2267033849,3485.972194306647,EUR,128990066.32831897
1244,894807.0075291905,4234.162869803559,EUR,151550344.27680528
1245,887620.5054105434,5686.621319324275,CZK,5047561689.5369835
1246,939889.2903224954,5853.003154998092,CZK,5501174981.606483
1247,929642.0256125277,3779.2884472548894,CZK,3513385367.48006
1248,930340.6477367014,5001.948511461902,CZK,4653516018.099095
1249,920512.0219975543,5518.654903369861,CZK,5079988183.807709
1250,936419.9336257622,3160.769018655463,CZK,2959807114.655714
1251,917410.4600007825,4577.8292343242665,CZK,4199748423.6664553
1252,945630.0334758601,5595.2615795907095,CZK,5291047394.814557
1253,927041.2900084256,2496.1786405378134,CZK,2314060667.0156527
1254,935439.1232784765,4787.309501590499,CZK,4478236603.030537
1255,901977.1466995166,3306.9071425627717,CZK,2982754668.8490205
1256,880469.9746519759,4896.849702593359,EUR,172461165.34067643
1257,905020.1525314642,5277.898682772108,EUR,191064186.8371211
1258,931923.4746506811,2372.893507678058,CZK,2211355162.6513786
1259,918521.209255771,4576.210257825,EUR,168133847.1930433
1260,904222.6688055695,4687.698585675182,EUR,169548933.02781224
1261,950957.4268656955,1878.4427758957775,CZK,1786319108.6803029
1262,958048.4666073263,5324.945721862892,EUR,204062243.34391943
1263,941795.5098265103,2175.299835921647,CZK,2048687617.997352
1264,962451.7267936604,3356.9929718346734,CZK,3230943682.576463
1265,887395.5313491436,5957.975182396433,EUR,211483222.10990775
1266,932957.7826118323,2472.9071596020112,CZK,2307117980.2272167
1267,978912.0720995142,2321.7732972757003,CZK,2272811909.3814774
1268,914145.5830161379,4627.728647043881,EUR,169216708.08369648
1269,896211.850229628,5103.076609471492,CZK,4573437730.037983
1270,913980.7799974097,3933.151278593558,CZK,3594824673.456749
1271,942565.8751695424,3629.151049798046,EUR,136828557.41501436
1272,957206.4095217922,5388.143140246259,CZK,5157565149.264596
1273,885678.8322330518,5881.552749722725,CZK,5209166771.091517
1274,931132.513667905,2742.2744519207936,CZK,2553420903.5842853
1275,992588.8602687793,2634.7455618182257,CZK,2615219094.303377
1276,898233.9736921482,4520.893453284539,CZK,4060820091.1825895
1277,866310.7459433064,3501.168877336946,CZK,3033100221.799258
1278,848844.1903844158,3106.4528304866494,CZK,2636894437.861817
1279,871287.5239061458,1852.39440987773,EUR,64558725.54719814
1280,873946.3652190255,5021.287986982788,CZK,4388336384.9415655
1281,963499.7775293258,5792.032647827976,CZK,5580622167.624846
1282,963775.5304953392,3269.2244885595505,CZK,3150798565.769835
1283,900574.2000525509,4839.42724035436,CZK,4358263315.694652
1284,932756.7708619441,4181.738896596165,CZK,3900545269.7768283
1285,902348.4331530314,5968.985273443964,CZK,5386104509.005679
1286,899055.1356929874,5574.519999875954,EUR,200472033.39646992
1287,924186.84751698,4989.2379610327425,EUR,184439524.10875583
1288,903270.711162256,4223.346003841932,CZK,3814824748.374573
1289,840176.559754092,2249.2498432470898,CZK,1889766995.3267705
1290,905508.0442300426,3233.1472491925642,CZK,2927640842.324101
1291,856140.1653653928,1915.3659631624084,EUR,65592869.29748437
1292,895850.6068448861,3908.7551006704166,CZK,3501660628.9436364
1293,894383.4514657881,4999.095436916614,CZK,4471108231.076353
1294,939310.2009728348,5976.940144794663,EUR,224568033.94438717
1295,918175.533990198,4050.6920409729096,EUR,148769853.11000586
1296,921744.0368985157,3124.0504029826375,CZK,2879574829.919651
1297,936088.5546832737,2997.7522449987655,CZK,2806161566.319433
1298,905399.6317808706,3167.8939499486805,CZK,2868210015.8043833
1299,914236.7674596192,3788.1240770842587,CZK,3463242310.969466
1300,936732.8321751709,4031.800676969927,CZK,3776720066.903811
1301,906007.976443345,5432.237769239458,EUR,196866029.95471007
1302,856209.615710214,4606.249715913175,CZK,3943915299.127302
1303,898112.9088142792,3197.3776674204328,CZK,2871606157.46478
1304,940359.4871544972,3451.3269540250794,CZK,3245488044.4895167
1305,902075.3075699498,5669.368522814627,CZK,5114197353.945396
1306,840823.7179623706,2244.134159100994,EUR,75476849.09046625
1307,965260.9459147045,4319.5215338619455,CZK,4169465441.6745167
1308,889755.8526571057,3626.2918092239206,EUR,129060574.4279803
1309,947163.7188091653,2689.46129078796,CZK,2547360157.776022
1310,927208.5559404022,2356.0857799669775,CZK,2184582893.7148976
1311,876058.8009749256,2399.9246580010035,CZK,2102475118.3185177
1312,960461.1837228419,3548.489782888327,CZK,3408186697.301333
1313,916059.4791348843,2687.26188711352,EUR,98467668.9843295
1314,912801.3383223228,2196.006371149052,EUR,80180702.1819681
1315,921349.2513583275,3063.771182977397,CZK,2822803285.769442
1316,945145.7151046671,4822.121483091161,CZK,4557607457.457773
1317,916025.8917448049,3901.182421975413,CZK,3573584106.9491854
1318,933170.4701048097,2982.7369838349728,EUR,111336082.93617135
1319,923913.207558756,2727.4203058866533,CZK,2519899643.1726213
1320,913761.5505425961,3845.366325160705,CZK,3513747895.6831307
1321,902616.2674297125,4573.374840887223,EUR,165120101.1375432
1322,907297.2774305503,5989.8829904085305,EUR,217384181.17300892
1323,925141.2848045656,5373.059437540052,EUR,198833564.45508403
1324,898247.5066865337,5942.52297251199,CZK,5337856443.486343
1325,925672.2939370628,3681.2967829819254,CZK,3407674437.766009
1326,906694.5517548937,5702.418339417568,CZK,5170351640.177097
1327,934822.938483175,4899.410197427216,CZK,4580081037.593343
1328,928442.3779828934,2762.9856472954984,CZK,2565272964.7076364
1329,884997.5482336127,4327.3714447051825,EUR,153188524.7544093
1330,890257.6377819658,3186.323539239301,CZK,2836648867.252253
1331,917546.6738723911,2501.226181244997,EUR,91799670.52815558
1332,891709.0673323037,4765.676862824617,EUR,169983890.82225913
1333,878398.623728355,3995.4424681566766,CZK,3509591165.214647
1334,898936.9258658842,3731.153781747492,EUR,134162876.41987835
1335,917671.3317937906,3503.0503451583418,CZK,3214648875.5821533
1336,892196.6568759859,2527.2275478944293,CZK,2254783969.3963056
1337,947242.6364369357,3950.9695896612584,CZK,3742526850.592889
1338,903490.0204744847,4519.6162718951,CZK,4083428198.0313177
1339,923901.3586607209,3609.34063754803,CZK,3334674718.899977
1340,955176.9845226749,2460.5712495265143,CZK,2350281026.3259263
1341,881163.9877414679,3303.154396517969,CZK,2910620700.1615353
1342,859428.8210035817,5743.950129684135,CZK,4936516287.857807
1343,865298.9993044055,3392.4217291942327,CZK,2935459127.4902906
1344,936289.2796708635,4529.843052458618,EUR,169649739.5443418
1345,911248.3138665289,1976.6970979002717,CZK,1801261897.4864836
1346,836268.1801627906,5011.268121352018,EUR,167630562.88603434
1347,897706.6127802455,4066.1943005835124,EUR,146009980.4993266
1348,880846.657365107,4095.08661504938,CZK,3607143356.486837
1349,916680.875257102,5388.432981618834,EUR,197578938.47418353
1350,928695.4943257599,3661.70255646447,EUR,136024266.6299868
1351,957734.5909747918,5124.658901830541,CZK,4908063097.23
1352,925731.4286038376,4743.260063812331,CZK,4390984915.112519
1353,912045.7335076464,5308.048713480883,CZK,4841183182.38099
1354,924460.3074932445,5170.3173641270805,CZK,4779753180.278583
1355,906771.5638417723,5777.814542966961,CZK,5239157928.713886
1356,940286.2936929312,2894.027867614322,CZK,2721214737.4831276
1357,918725.0690286185,5959.440956428747,CZK,5475087804.066977
1358,904867.191333175,3233.0846550094675,CZK,2925512231.1208043
1359,940949.5592017091,4571.362788322482,EUR,172056872.0249254
1360,895205.2374605244,2512.8468324024843,CZK,2249513645.3027925
1361,941844.398608384,5468.225526742885,EUR,206008703.30760667
1362,930099.5747771928,5826.564568933362,CZK,5419285227.976778
1363,912254.9681905686,3315.5097850198035,EUR,120983610.93875039
1364,867670.499063048,4072.6851922697597,CZK,3533748793.303388
1365,927215.7361842319,5670.639194552523,CZK,5257905895.412177
1366,887006.4894721191,2289.7385645409104,EUR,81240518.63769448
1367,892082.2375369356,2424.139636410875,EUR,86501276.43805549
1368,930789.106524287,2797.4234821041064,CZK,2603811303.477741
1369,914046.2876856957,3858.2929855095945,CZK,3526658380.2088046
1370,939249.633874143,2020.0168230819095,CZK,1897300061.499293
1371,906996.330964523,4066.6848695805975,CZK,3688468255.898542
1372,869677.5328062148,3033.144747780796,CZK,2637857840.894131
1373,877715.968549549,1974.9543928683229,CZK,1733449007.7776065
1374,939166.5167383573,5677.537321072668,EUR,213286117.9793537
1375,868138.141170177,2740.6505741087403,EUR,95170531.80014962
1376,884724.4174771385,4743.684099706806,CZK,4196853151.8086677
1377,902791.3700087635,2888.0026593677458,EUR,104290555.09758238
1378,911731.083323799,4883.671340585086,EUR,178103798.47796118
1379,893962.4675866219,5588.473718710177,CZK,4995885755.621135
1380,874711.2214975796,1955.5503381476267,CZK,1710541824.9811153
1381,895514.9891346503,3093.1187423697725,CZK,2769934196.9654503
1382,932716.655167324,5871.081487619598,CZK,5476055487.347348
1383,880651.586136423,4367.075609812016,CZK,3845872062.558639
1384,898857.2099657934,3504.4699863104506,EUR,126000724.57215495
1385,902457.7866477339,2991.424748887176,CZK,2699634557.803974
1386,886362.8415559684,4659.282096407062,CZK,4129814518.5822134
1387,916905.390608426,4356.6347487217645,CZK,3994621886.0149713
1388,945717.1862782434,4877.811180327166,CZK,4613029864.655564
1389,919577.3064088288,3852.0562356160426,EUR,141690539.89132532
1390,895525.2361434951,3364.6557423743543,CZK,3013134128.2313604
1391,902702.758266336,3704.39619947589,CZK,3343968666.9782186
1392,885466.2449507884,2386.019247233832,CZK,2112739503.2284484
1393,899736.3955445206,3512.870327537953,CZK,3160657286.5142975
1394,876336.8867137515,3471.664958863002,CZK,3042348061.7632275
1395,905745.19608487,4192.3047777024785,CZK,3797159912.927669
1396,935492.499009149,4867.058140130406,EUR,182123855.2933366
1397,903220.8072672276,4866.869940461333,CZK,4395858196.488089
1398,933889.481585206,4133.790922241002,CZK,3860503861.3532796
1399,923417.5219790989,3046.693307864566,CZK,2813369984.5786014
1400,905236.224284151,2032.9657445229443,CZK,1840314234.670968
1401,943265.8218693192,3379.523824009857,EUR,127511572.69526409
1402,867443.8739519048,2546.5949624721684,EUR,88361127.98533054
1403,941688.6764982912,3177.9630343465665,CZK,2992651803.7743115
1404,908405.2520395691,3012.5759432911964,CZK,2736639809.053782
1405,925552.3100848967,2760.123528411718,CZK,2554638707.8411417
1406,859734.9216069274,5271.3573945739645,CZK,4531970036.386145
1407,950797.5646997258,4863.767476512549,CZK,4624458271.933863
1408,911757.4062662394,4992.545653912707,CZK,4551990476.077236
1409,933664.7885180438,3488.2558564355136,EUR,130274466.65982766
1410,913381.7495410504,4793.859228826479,CZK,4378623529.47904
1411,964882.9687071501,2726.826137764023,CZK,2631068098.9540024
1412,952788.5186576901,1962.2250047550588,EUR,74783418.22214605
1413,933312.2701366837,4045.0689014883405,CZK,3775312439.3073845
1414,919454.4426192268,4400.925668677937,CZK,4046450657.7029204
1415,927504.0603632524,1818.7803153668174,CZK,1686926127.41148
1416,925105.6423894608,1833.7282576346051,EUR,67855694.30987072
1417,900550.3440936214,2139.1973136502493,CZK,1926454876.8918824
1418,933846.3820162658,5402.56825843017,EUR,201806752.8692373
1419,915070.0947226695,5401.271340091305,CZK,4942541876.800191
1420,934963.8992846936,2924.830375710034,EUR,109384432.51280674
1421,907771.3355662879,4443.852310653347,CZK,4034001747.101123
1422,925080.034593262,2124.310230981016,CZK,1965156981.9627388
1423,962172.1732332679,4567.555629116329,CZK,4394774926.0307045
1424,921964.991382767,4511.90535237306,EUR,166392751.17281953
1425,910252.6710903125,4281.219936115946,EUR,155879675.2949855
1426,951927.2379669856,3443.9132204647594,CZK,3278354799.755005
1427,882270.3768081405,5579.4477097282,CZK,4922581433.243216
1428,905793.2256393491,1977.4285686051826,EUR,71645656.06513157
1429,922744.6134433822,2703.098765287845,CZK,2494269825.274816
1430,962586.711334194,2467.891852620158,CZK,2375559902.342089
1431,867487.477718685,5278.639616807066,CZK,4579153766.969888
1432,928274.863459141,2906.652696775982,EUR,107926905.40891474
1433,884993.2541466784,4980.979169548132,CZK,4408132964.095221
1434,919782.3139854718,5266.801464843455,CZK,4844310838.635785
1435,909827.435753582,3193.1334111232363,CZK,2905200383.461343
1436,920683.0142420544,5831.718128895742,CZK,5369163825.121765
1437,868813.2715370731,3469.2908985370696,CZK,3014165975.471783
1438,935110.1501368767,5438.166138241121,EUR,203411374.15999734
1439,906452.0218099502,2554.799429527688,CZK,2315803108.21428
1440,943481.2483285166,4489.152025963766,CZK,4235430757.3927836
